account_id,company_name,segment,industry,employee_count,subscription_plan,annual_contract_value,monthly_recurring_revenue,country,region,created_at,contract_start_date,contract_end_date,account_status,churn_status,churn_date,health_score,customer_success_owner,support_plan
acct_0378,Summit Digital 377,individual,retail,3,starter,610.14,50.85,FR,Asia Pacific,2025-02-23T00:00:00Z,2025-03-26T00:00:00Z,2026-03-26T00:00:00Z,churned,churned,2026-05-10T00:00:00Z,13,,email
acct_0379,Harbor Services 378,mid_market,financial_services,618,enterprise,169965.5,14163.79,BR,Asia Pacific,2024-06-14T00:00:00Z,2024-08-05T00:00:00Z,2025-08-05T00:00:00Z,active,not_churned,,50,csm_16,dedicated
acct_0380,Brightlane Works 379,small_business,healthcare,64,starter,336.26,28.02,IN,Latin America,2023-08-28T00:00:00Z,2023-10-02T00:00:00Z,2024-10-01T00:00:00Z,churned,churned,2024-07-07T00:00:00Z,15,,email
acct_0381,Northstar Studios 380,individual,education,2,starter,618.51,51.54,GB,Asia Pacific,2024-11-18T00:00:00Z,2024-12-01T00:00:00Z,2025-12-01T00:00:00Z,active,not_churned,,29,,email
acct_0382,Bluefield Collective 381,small_business,retail,27,team,4137.12,344.76,FR,Latin America,2025-02-22T00:00:00Z,2025-04-06T00:00:00Z,2026-04-06T00:00:00Z,trial,not_churned,,88,,email_chat
acct_0383,Keystone Group 382,mid_market,consulting,712,business,35688.0,2974.0,US,Europe,2023-02-25T00:00:00Z,2023-04-15T00:00:00Z,2024-04-14T00:00:00Z,active,not_churned,,68,csm_03,priority
acct_0384,Juniper Systems 383,mid_market,manufacturing,295,business,34008.14,2834.01,FR,Asia Pacific,2023-12-14T00:00:00Z,2024-01-29T00:00:00Z,2025-01-28T00:00:00Z,active,not_churned,,92,csm_10,priority
acct_0385,Riverbend Solutions 384,individual,consulting,3,starter,378.54,31.55,GB,Asia Pacific,2024-05-03T00:00:00Z,2024-05-12T00:00:00Z,2025-05-12T00:00:00Z,active,not_churned,,52,,email
acct_0386,Metroline Labs 385,enterprise,marketing,11840,enterprise,192271.25,16022.6,CA,Asia Pacific,2024-08-07T00:00:00Z,2024-09-14T00:00:00Z,2025-09-14T00:00:00Z,active,not_churned,,42,csm_04,dedicated
acct_0387,Clearpath Partners 386,individual,education,2,starter,330.69,27.56,IN,Europe,2025-04-11T00:00:00Z,2025-04-29T00:00:00Z,2026-04-29T00:00:00Z,active,not_churned,,29,,email
acct_0388,Summit Digital 387,enterprise,construction,2276,enterprise,229422.16,19118.51,IN,North America,2024-10-13T00:00:00Z,2024-10-15T00:00:00Z,2025-10-15T00:00:00Z,active,not_churned,,66,csm_18,dedicated
acct_0389,Harbor Services 388,enterprise,education,14732,enterprise,179608.5,14967.37,DE,Asia Pacific,2024-09-18T00:00:00Z,2024-10-20T00:00:00Z,2025-10-20T00:00:00Z,churned,churned,2026-01-18T00:00:00Z,26,csm_08,dedicated
acct_0390,Brightlane Works 389,individual,construction,3,starter,510.66,42.56,GB,Europe,2024-06-26T00:00:00Z,2024-07-23T00:00:00Z,2025-07-23T00:00:00Z,trial,not_churned,,57,,email
acct_0391,Northstar Studios 390,enterprise,consulting,5760,enterprise,155496.43,12958.04,CA,Asia Pacific,2023-06-09T00:00:00Z,2023-07-31T00:00:00Z,2024-07-30T00:00:00Z,active,not_churned,,59,csm_02,dedicated
acct_0392,Bluefield Collective 391,enterprise,software,8168,enterprise,127829.09,10652.42,FR,North America,2024-04-19T00:00:00Z,2024-06-18T00:00:00Z,2025-06-18T00:00:00Z,trial,not_churned,,91,csm_03,dedicated
acct_0393,Keystone Group 392,individual,education,3,starter,721.86,60.16,FR,North America,2023-04-11T00:00:00Z,2023-05-02T00:00:00Z,2024-05-01T00:00:00Z,active,not_churned,,89,,email
acct_0394,Juniper Systems 393,small_business,financial_services,7,starter,412.58,34.38,GB,North America,2023-11-09T00:00:00Z,2023-12-13T00:00:00Z,2024-12-12T00:00:00Z,trial,not_churned,,77,,email
acct_0395,Riverbend Solutions 394,agency,construction,114,business,26945.33,2245.44,GB,Asia Pacific,2024-03-20T00:00:00Z,2024-04-18T00:00:00Z,2025-04-18T00:00:00Z,active,not_churned,,52,csm_08,priority
acct_0396,Metroline Labs 395,enterprise,education,3888,enterprise,224325.62,18693.8,IN,Asia Pacific,2023-05-03T00:00:00Z,2023-06-30T00:00:00Z,2024-06-29T00:00:00Z,active,not_churned,,63,csm_07,dedicated
acct_0397,Clearpath Partners 396,individual,retail,1,starter,375.8,31.32,GB,Europe,2024-03-31T00:00:00Z,2024-04-28T00:00:00Z,2025-04-28T00:00:00Z,active,not_churned,,38,,email
acct_0398,Summit Digital 397,small_business,consulting,60,starter,519.22,43.27,AU,Latin America,2025-02-27T00:00:00Z,2025-04-28T00:00:00Z,2026-04-28T00:00:00Z,active,not_churned,,77,,email
acct_0399,Harbor Services 398,individual,financial_services,3,starter,408.33,34.03,GB,Latin America,2023-07-21T00:00:00Z,2023-08-22T00:00:00Z,2024-08-21T00:00:00Z,active,not_churned,,70,,email
acct_0400,Brightlane Works 399,enterprise,software,6942,enterprise,183266.97,15272.25,IN,Latin America,2024-04-14T00:00:00Z,2024-05-08T00:00:00Z,2025-05-08T00:00:00Z,active,not_churned,,62,csm_10,dedicated
acct_0401,Northstar Studios 400,enterprise,financial_services,12116,enterprise,141810.83,11817.57,IN,Latin America,2023-12-07T00:00:00Z,2023-12-07T00:00:00Z,2024-12-06T00:00:00Z,active,not_churned,,53,csm_05,dedicated
acct_0402,Bluefield Collective 401,individual,consulting,2,starter,541.06,45.09,BR,Latin America,2024-12-26T00:00:00Z,2025-02-12T00:00:00Z,2026-02-12T00:00:00Z,active,not_churned,,70,,email
acct_0403,Keystone Group 402,mid_market,healthcare,821,enterprise,142779.99,11898.33,US,North America,2024-12-06T00:00:00Z,2025-01-24T00:00:00Z,2026-01-24T00:00:00Z,active,not_churned,,78,csm_09,dedicated
acct_0404,Juniper Systems 403,mid_market,marketing,886,enterprise,190480.64,15873.39,IN,Europe,2023-04-23T00:00:00Z,2023-05-02T00:00:00Z,2024-05-01T00:00:00Z,active,not_churned,,62,csm_03,dedicated
acct_0405,Riverbend Solutions 404,mid_market,healthcare,194,business,16716.97,1393.08,DE,Europe,2023-11-26T00:00:00Z,2023-11-30T00:00:00Z,2024-11-29T00:00:00Z,active,not_churned,,91,csm_15,priority
acct_0406,Metroline Labs 405,enterprise,consulting,14732,enterprise,211205.67,17600.47,DE,Europe,2023-04-12T00:00:00Z,2023-05-12T00:00:00Z,2024-05-11T00:00:00Z,active,not_churned,,45,csm_03,dedicated
acct_0407,Clearpath Partners 406,individual,retail,3,starter,347.22,28.93,FR,Latin America,2025-03-27T00:00:00Z,2025-04-27T00:00:00Z,2026-04-27T00:00:00Z,trial,not_churned,,57,,email
acct_0408,Summit Digital 407,individual,healthcare,1,starter,361.37,30.11,CA,Europe,2024-10-10T00:00:00Z,2024-12-08T00:00:00Z,2025-12-08T00:00:00Z,active,not_churned,,41,,email
acct_0409,Harbor Services 408,enterprise,consulting,2853,enterprise,214646.47,17887.21,GB,Asia Pacific,2024-01-30T00:00:00Z,2024-03-15T00:00:00Z,2025-03-15T00:00:00Z,active,not_churned,,67,csm_09,dedicated
acct_0410,Brightlane Works 409,individual,education,2,starter,463.61,38.63,DE,Latin America,2025-02-02T00:00:00Z,2025-02-26T00:00:00Z,2026-02-26T00:00:00Z,active,not_churned,,90,,email
acct_0411,Northstar Studios 410,enterprise,healthcare,8761,enterprise,138383.45,11531.95,IN,North America,2024-01-01T00:00:00Z,2024-01-06T00:00:00Z,2025-01-05T00:00:00Z,active,not_churned,,31,csm_17,dedicated
acct_0412,Bluefield Collective 411,mid_market,software,1038,enterprise,132948.09,11079.01,IN,North America,2024-02-28T00:00:00Z,2024-04-23T00:00:00Z,2025-04-23T00:00:00Z,active,not_churned,,57,csm_15,dedicated
acct_0413,Keystone Group 412,agency,education,219,team,5351.18,445.93,GB,Europe,2024-02-29T00:00:00Z,2024-04-17T00:00:00Z,2025-04-17T00:00:00Z,active,not_churned,,42,,email_chat
acct_0414,Juniper Systems 413,mid_market,software,245,business,25405.85,2117.15,US,North America,2024-06-24T00:00:00Z,2024-07-09T00:00:00Z,2025-07-09T00:00:00Z,active,not_churned,,34,csm_15,priority
acct_0415,Riverbend Solutions 414,enterprise,construction,9748,enterprise,220375.85,18364.65,BR,North America,2023-07-21T00:00:00Z,2023-07-22T00:00:00Z,2024-07-21T00:00:00Z,active,not_churned,,38,csm_16,dedicated
acct_0416,Metroline Labs 415,agency,software,162,business,19003.94,1583.66,FR,Europe,2023-11-05T00:00:00Z,2023-12-02T00:00:00Z,2024-12-01T00:00:00Z,active,not_churned,,75,csm_06,priority
acct_0417,Clearpath Partners 416,enterprise,education,16218,enterprise,125563.71,10463.64,GB,North America,2023-04-15T00:00:00Z,2023-05-06T00:00:00Z,2024-05-05T00:00:00Z,active,not_churned,,67,csm_16,dedicated
acct_0418,Summit Digital 417,mid_market,healthcare,1130,business,26992.3,2249.36,IN,Latin America,2024-07-11T00:00:00Z,2024-08-29T00:00:00Z,2025-08-29T00:00:00Z,trial,not_churned,,68,csm_12,priority
acct_0419,Harbor Services 418,mid_market,construction,450,enterprise,106357.46,8863.12,GB,Europe,2024-04-29T00:00:00Z,2024-06-12T00:00:00Z,2025-06-12T00:00:00Z,active,not_churned,,52,csm_14,dedicated
acct_0420,Brightlane Works 419,enterprise,retail,16192,enterprise,112147.32,9345.61,US,North America,2024-04-24T00:00:00Z,2024-06-11T00:00:00Z,2025-06-11T00:00:00Z,active,not_churned,,64,csm_04,dedicated
acct_0421,Northstar Studios 420,enterprise,marketing,9005,enterprise,168201.86,14016.82,AU,Europe,2025-04-02T00:00:00Z,2025-05-11T00:00:00Z,2026-05-11T00:00:00Z,active,not_churned,,59,csm_07,dedicated
acct_0422,Bluefield Collective 421,mid_market,healthcare,1011,enterprise,175929.64,14660.8,IN,Latin America,2023-10-20T00:00:00Z,2023-11-13T00:00:00Z,2024-11-12T00:00:00Z,churned,churned,2024-08-13T00:00:00Z,46,csm_06,dedicated
acct_0423,Keystone Group 422,individual,education,2,starter,644.65,53.72,DE,Asia Pacific,2024-11-29T00:00:00Z,2025-01-04T00:00:00Z,2026-01-04T00:00:00Z,active,not_churned,,75,,email
acct_0424,Juniper Systems 423,individual,manufacturing,2,starter,579.34,48.28,AU,Europe,2023-07-05T00:00:00Z,2023-07-24T00:00:00Z,2024-07-23T00:00:00Z,active,not_churned,,47,,email
acct_0425,Riverbend Solutions 424,mid_market,consulting,1068,business,33845.0,2820.42,IN,Europe,2023-06-08T00:00:00Z,2023-07-05T00:00:00Z,2024-07-04T00:00:00Z,active,not_churned,,88,csm_07,priority
acct_0426,Metroline Labs 425,mid_market,software,838,enterprise,212590.79,17715.9,GB,Latin America,2024-04-18T00:00:00Z,2024-06-12T00:00:00Z,2025-06-12T00:00:00Z,active,not_churned,,68,csm_04,dedicated
acct_0427,Clearpath Partners 426,enterprise,consulting,9465,enterprise,220317.55,18359.8,DE,Europe,2025-03-05T00:00:00Z,2025-04-21T00:00:00Z,2026-04-21T00:00:00Z,active,not_churned,,96,csm_18,dedicated
acct_0428,Summit Digital 427,individual,consulting,3,starter,315.96,26.33,CA,Europe,2025-01-30T00:00:00Z,2025-02-08T00:00:00Z,2026-02-08T00:00:00Z,active,not_churned,,79,,email
acct_0429,Harbor Services 428,mid_market,retail,811,enterprise,140217.4,11684.78,AU,Asia Pacific,2024-02-09T00:00:00Z,2024-04-04T00:00:00Z,2025-04-04T00:00:00Z,active,not_churned,,74,csm_03,dedicated
acct_0430,Brightlane Works 429,small_business,healthcare,27,team,4204.58,350.38,IN,Latin America,2024-10-21T00:00:00Z,2024-11-11T00:00:00Z,2025-11-11T00:00:00Z,active,not_churned,,80,,email_chat
acct_0431,Northstar Studios 430,small_business,financial_services,21,starter,401.77,33.48,FR,North America,2023-07-14T00:00:00Z,2023-07-31T00:00:00Z,2024-07-30T00:00:00Z,active,not_churned,,28,,email
acct_0432,Bluefield Collective 431,agency,consulting,174,team,3690.38,307.53,BR,North America,2024-02-02T00:00:00Z,2024-03-02T00:00:00Z,2025-03-02T00:00:00Z,active,not_churned,,46,,email_chat
acct_0433,Keystone Group 432,mid_market,financial_services,153,enterprise,204145.03,17012.09,BR,Latin America,2024-01-12T00:00:00Z,2024-01-30T00:00:00Z,2025-01-29T00:00:00Z,active,not_churned,,70,csm_13,dedicated
acct_0434,Juniper Systems 433,mid_market,healthcare,342,enterprise,111435.44,9286.29,AU,Europe,2023-04-11T00:00:00Z,2023-05-09T00:00:00Z,2024-05-08T00:00:00Z,active,not_churned,,73,csm_03,dedicated
acct_0435,Riverbend Solutions 434,enterprise,software,5348,enterprise,223265.91,18605.49,DE,Asia Pacific,2024-10-04T00:00:00Z,2024-10-26T00:00:00Z,2025-10-26T00:00:00Z,active,not_churned,,64,csm_02,dedicated
acct_0436,Metroline Labs 435,enterprise,construction,1391,enterprise,184575.66,15381.3,DE,North America,2025-04-17T00:00:00Z,2025-05-29T00:00:00Z,2026-05-29T00:00:00Z,active,not_churned,,41,csm_11,dedicated
acct_0437,Clearpath Partners 436,enterprise,manufacturing,2608,enterprise,178815.8,14901.32,GB,Latin America,2024-08-05T00:00:00Z,2024-08-31T00:00:00Z,2025-08-31T00:00:00Z,trial,not_churned,,96,csm_04,dedicated
acct_0438,Summit Digital 437,mid_market,financial_services,490,enterprise,133426.07,11118.84,BR,Latin America,2024-07-20T00:00:00Z,2024-08-12T00:00:00Z,2025-08-12T00:00:00Z,active,not_churned,,79,csm_02,dedicated
acct_0439,Harbor Services 438,enterprise,manufacturing,7889,enterprise,198105.12,16508.76,AU,Asia Pacific,2025-03-05T00:00:00Z,2025-04-25T00:00:00Z,2026-04-25T00:00:00Z,active,not_churned,,34,csm_09,dedicated
acct_0440,Brightlane Works 439,small_business,education,49,starter,424.51,35.38,IN,Europe,2023-02-06T00:00:00Z,2023-03-20T00:00:00Z,2024-03-19T00:00:00Z,active,not_churned,,28,,email
acct_0441,Northstar Studios 440,enterprise,manufacturing,4664,enterprise,101361.09,8446.76,GB,North America,2023-03-21T00:00:00Z,2023-04-26T00:00:00Z,2024-04-25T00:00:00Z,active,not_churned,,59,csm_01,dedicated
acct_0442,Bluefield Collective 441,individual,consulting,2,starter,625.55,52.13,IN,Asia Pacific,2025-02-06T00:00:00Z,2025-02-21T00:00:00Z,2026-02-21T00:00:00Z,churned,churned,2026-03-02T00:00:00Z,30,,email
acct_0443,Keystone Group 442,agency,marketing,18,business,36184.94,3015.41,DE,Europe,2023-10-26T00:00:00Z,2023-11-03T00:00:00Z,2024-11-02T00:00:00Z,active,not_churned,,67,csm_06,priority
acct_0444,Juniper Systems 443,individual,healthcare,1,starter,422.76,35.23,US,Asia Pacific,2024-07-26T00:00:00Z,2024-07-26T00:00:00Z,2025-07-26T00:00:00Z,trial,not_churned,,76,,email
acct_0445,Riverbend Solutions 444,enterprise,construction,12002,enterprise,141060.06,11755.0,US,North America,2023-07-19T00:00:00Z,2023-07-30T00:00:00Z,2024-07-29T00:00:00Z,active,not_churned,,88,csm_16,dedicated
acct_0446,Metroline Labs 445,small_business,marketing,21,starter,588.0,49.0,DE,Asia Pacific,2024-01-26T00:00:00Z,2024-03-19T00:00:00Z,2025-03-19T00:00:00Z,churned,churned,2025-08-16T00:00:00Z,47,,email
acct_0447,Clearpath Partners 446,individual,retail,3,starter,614.89,51.24,BR,North America,2024-07-30T00:00:00Z,2024-08-02T00:00:00Z,2025-08-02T00:00:00Z,active,not_churned,,74,,email
acct_0448,Summit Digital 447,small_business,financial_services,72,team,5025.83,418.82,DE,Asia Pacific,2024-06-21T00:00:00Z,2024-08-09T00:00:00Z,2025-08-09T00:00:00Z,active,not_churned,,58,,email_chat
acct_0449,Harbor Services 448,small_business,healthcare,55,team,5718.51,476.54,US,Latin America,2024-01-21T00:00:00Z,2024-01-23T00:00:00Z,2025-01-22T00:00:00Z,active,not_churned,,35,,email_chat
acct_0450,Brightlane Works 449,enterprise,healthcare,17838,enterprise,175650.55,14637.55,IN,North America,2024-11-11T00:00:00Z,2024-12-01T00:00:00Z,2025-12-01T00:00:00Z,churned,churned,2025-12-10T00:00:00Z,15,csm_05,dedicated
acct_0451,Northstar Studios 450,small_business,education,22,starter,585.49,48.79,GB,Latin America,2024-07-10T00:00:00Z,2024-08-17T00:00:00Z,2025-08-17T00:00:00Z,active,not_churned,,53,,email
acct_0452,Bluefield Collective 451,individual,marketing,3,starter,451.31,37.61,US,Europe,2025-02-18T00:00:00Z,2025-03-24T00:00:00Z,2026-03-24T00:00:00Z,active,not_churned,,37,,email
acct_0453,Keystone Group 452,individual,retail,1,starter,612.38,51.03,AU,North America,2024-03-05T00:00:00Z,2024-03-25T00:00:00Z,2025-03-25T00:00:00Z,active,not_churned,,31,,email
acct_0454,Juniper Systems 453,agency,construction,22,business,36239.52,3019.96,BR,Latin America,2024-03-13T00:00:00Z,2024-04-23T00:00:00Z,2025-04-23T00:00:00Z,active,not_churned,,84,csm_01,priority
acct_0455,Riverbend Solutions 454,small_business,consulting,74,starter,577.33,48.11,AU,North America,2023-10-30T00:00:00Z,2023-12-15T00:00:00Z,2024-12-14T00:00:00Z,churned,churned,2024-11-03T00:00:00Z,48,,email
acct_0456,Metroline Labs 455,small_business,retail,43,team,5372.67,447.72,IN,Latin America,2024-09-22T00:00:00Z,2024-10-28T00:00:00Z,2025-10-28T00:00:00Z,active,not_churned,,84,,email_chat
acct_0457,Clearpath Partners 456,small_business,healthcare,23,team,5133.81,427.82,GB,North America,2024-12-03T00:00:00Z,2025-01-10T00:00:00Z,2026-01-10T00:00:00Z,active,not_churned,,91,,email_chat
acct_0458,Summit Digital 457,individual,manufacturing,1,starter,316.01,26.33,FR,Asia Pacific,2023-03-12T00:00:00Z,2023-04-18T00:00:00Z,2024-04-17T00:00:00Z,active,not_churned,,55,,email
acct_0459,Harbor Services 458,agency,education,88,business,33296.14,2774.68,US,Asia Pacific,2024-08-16T00:00:00Z,2024-08-20T00:00:00Z,2025-08-20T00:00:00Z,active,not_churned,,60,csm_12,priority
acct_0460,Brightlane Works 459,agency,manufacturing,145,business,14850.79,1237.57,US,Europe,2023-09-29T00:00:00Z,2023-10-09T00:00:00Z,2024-10-08T00:00:00Z,active,not_churned,,83,csm_10,priority
acct_0461,Northstar Studios 460,small_business,marketing,8,team,6335.14,527.93,AU,Asia Pacific,2024-09-12T00:00:00Z,2024-09-24T00:00:00Z,2025-09-24T00:00:00Z,active,not_churned,,59,,email_chat
acct_0462,Bluefield Collective 461,small_business,marketing,68,starter,468.32,39.03,FR,Europe,2023-08-03T00:00:00Z,2023-08-30T00:00:00Z,2024-08-29T00:00:00Z,active,not_churned,,41,,email
acct_0463,Keystone Group 462,agency,construction,41,team,3488.73,290.73,BR,Asia Pacific,2025-04-19T00:00:00Z,2025-04-27T00:00:00Z,2026-04-27T00:00:00Z,active,not_churned,,53,,email_chat
acct_0464,Juniper Systems 463,enterprise,software,5192,enterprise,147962.57,12330.21,BR,Europe,2023-08-29T00:00:00Z,2023-09-24T00:00:00Z,2024-09-23T00:00:00Z,active,not_churned,,28,csm_07,dedicated
acct_0465,Riverbend Solutions 464,enterprise,financial_services,17241,enterprise,159014.76,13251.23,FR,Latin America,2023-07-19T00:00:00Z,2023-08-30T00:00:00Z,2024-08-29T00:00:00Z,churned,churned,2024-10-28T00:00:00Z,27,csm_06,dedicated
acct_0466,Metroline Labs 465,individual,education,1,starter,626.65,52.22,BR,Asia Pacific,2024-09-06T00:00:00Z,2024-10-15T00:00:00Z,2025-10-15T00:00:00Z,active,not_churned,,41,,email
acct_0467,Clearpath Partners 466,small_business,software,25,starter,320.69,26.72,AU,Europe,2024-07-14T00:00:00Z,2024-09-02T00:00:00Z,2025-09-02T00:00:00Z,active,not_churned,,38,,email
acct_0468,Summit Digital 467,mid_market,marketing,540,enterprise,192529.56,16044.13,US,Europe,2024-05-16T00:00:00Z,2024-05-27T00:00:00Z,2025-05-27T00:00:00Z,active,not_churned,,71,csm_09,dedicated
acct_0469,Harbor Services 468,mid_market,software,936,business,23109.72,1925.81,AU,Latin America,2023-08-31T00:00:00Z,2023-10-25T00:00:00Z,2024-10-24T00:00:00Z,active,not_churned,,34,csm_07,priority
acct_0470,Brightlane Works 469,agency,manufacturing,145,business,19985.34,1665.45,DE,Latin America,2024-09-27T00:00:00Z,2024-10-03T00:00:00Z,2025-10-03T00:00:00Z,active,not_churned,,52,csm_17,priority
acct_0471,Northstar Studios 470,enterprise,healthcare,10125,enterprise,94789.81,7899.15,DE,Europe,2025-01-30T00:00:00Z,2025-02-26T00:00:00Z,2026-02-26T00:00:00Z,active,not_churned,,96,csm_12,dedicated
acct_0472,Bluefield Collective 471,enterprise,retail,16222,enterprise,109810.82,9150.9,AU,North America,2023-07-06T00:00:00Z,2023-08-17T00:00:00Z,2024-08-16T00:00:00Z,active,not_churned,,87,csm_03,dedicated
acct_0473,Keystone Group 472,small_business,financial_services,10,starter,508.82,42.4,AU,North America,2025-03-23T00:00:00Z,2025-05-06T00:00:00Z,2026-05-06T00:00:00Z,active,not_churned,,87,,email
acct_0474,Juniper Systems 473,agency,education,69,business,35088.74,2924.06,BR,North America,2023-06-17T00:00:00Z,2023-07-16T00:00:00Z,2024-07-15T00:00:00Z,active,not_churned,,39,csm_01,priority
acct_0475,Riverbend Solutions 474,agency,retail,246,business,22020.52,1835.04,FR,Latin America,2023-07-12T00:00:00Z,2023-09-04T00:00:00Z,2024-09-03T00:00:00Z,active,not_churned,,83,csm_08,priority
acct_0476,Metroline Labs 475,small_business,construction,79,starter,595.1,49.59,DE,Asia Pacific,2023-07-24T00:00:00Z,2023-08-12T00:00:00Z,2024-08-11T00:00:00Z,churned,churned,2025-05-31T00:00:00Z,31,,email
acct_0477,Clearpath Partners 476,agency,manufacturing,50,team,4439.7,369.97,IN,Latin America,2025-03-02T00:00:00Z,2025-03-26T00:00:00Z,2026-03-26T00:00:00Z,active,not_churned,,89,,email_chat
acct_0478,Summit Digital 477,enterprise,healthcare,7860,enterprise,153486.85,12790.57,GB,Latin America,2024-02-06T00:00:00Z,2024-02-11T00:00:00Z,2025-02-10T00:00:00Z,active,not_churned,,60,csm_07,dedicated
acct_0479,Harbor Services 478,mid_market,marketing,962,business,31639.93,2636.66,FR,Europe,2025-01-08T00:00:00Z,2025-01-25T00:00:00Z,2026-01-25T00:00:00Z,active,not_churned,,84,csm_10,priority
acct_0480,Brightlane Works 479,individual,consulting,3,starter,610.11,50.84,FR,Europe,2023-03-18T00:00:00Z,2023-05-11T00:00:00Z,2024-05-10T00:00:00Z,trial,not_churned,,88,,email
acct_0481,Northstar Studios 480,individual,retail,3,starter,701.59,58.47,US,Latin America,2024-01-12T00:00:00Z,2024-02-14T00:00:00Z,2025-02-13T00:00:00Z,active,not_churned,,74,,email
acct_0482,Bluefield Collective 481,mid_market,retail,318,business,32313.61,2692.8,US,Latin America,2024-10-06T00:00:00Z,2024-11-30T00:00:00Z,2025-11-30T00:00:00Z,trial,not_churned,,48,csm_14,priority
acct_0483,Keystone Group 482,small_business,software,64,team,5331.48,444.29,AU,Asia Pacific,2024-07-16T00:00:00Z,2024-07-17T00:00:00Z,2025-07-17T00:00:00Z,active,not_churned,,41,,email_chat
acct_0484,Juniper Systems 483,mid_market,financial_services,449,business,25695.69,2141.31,AU,North America,2024-06-05T00:00:00Z,2024-07-06T00:00:00Z,2025-07-06T00:00:00Z,active,not_churned,,63,csm_08,priority
acct_0485,Riverbend Solutions 484,small_business,construction,73,starter,537.39,44.78,GB,Europe,2024-12-24T00:00:00Z,2025-02-08T00:00:00Z,2026-02-08T00:00:00Z,active,not_churned,,37,,email
acct_0486,Metroline Labs 485,enterprise,manufacturing,7650,enterprise,176110.3,14675.86,GB,North America,2024-03-06T00:00:00Z,2024-04-22T00:00:00Z,2025-04-22T00:00:00Z,trial,not_churned,,78,csm_08,dedicated
acct_0487,Clearpath Partners 486,enterprise,financial_services,4471,enterprise,222157.8,18513.15,GB,Asia Pacific,2024-03-28T00:00:00Z,2024-05-03T00:00:00Z,2025-05-03T00:00:00Z,churned,churned,2025-09-27T00:00:00Z,15,csm_11,dedicated
acct_0488,Summit Digital 487,individual,financial_services,1,starter,537.9,44.83,GB,Europe,2025-01-23T00:00:00Z,2025-03-23T00:00:00Z,2026-03-23T00:00:00Z,active,not_churned,,40,,email
acct_0489,Harbor Services 488,small_business,manufacturing,42,starter,393.17,32.76,BR,Asia Pacific,2024-01-19T00:00:00Z,2024-02-23T00:00:00Z,2025-02-22T00:00:00Z,active,not_churned,,71,,email
acct_0490,Brightlane Works 489,small_business,construction,22,team,3235.22,269.6,CA,Europe,2025-03-14T00:00:00Z,2025-04-06T00:00:00Z,2026-04-06T00:00:00Z,active,not_churned,,81,,email_chat
acct_0491,Northstar Studios 490,small_business,marketing,30,team,5615.48,467.96,US,Europe,2024-03-11T00:00:00Z,2024-04-27T00:00:00Z,2025-04-27T00:00:00Z,active,not_churned,,94,,email_chat
acct_0492,Bluefield Collective 491,enterprise,manufacturing,2181,enterprise,114288.6,9524.05,FR,Asia Pacific,2025-01-11T00:00:00Z,2025-03-11T00:00:00Z,2026-03-11T00:00:00Z,active,not_churned,,80,csm_15,dedicated
acct_0493,Keystone Group 492,enterprise,manufacturing,11093,enterprise,192386.78,16032.23,DE,North America,2023-09-02T00:00:00Z,2023-10-19T00:00:00Z,2024-10-18T00:00:00Z,active,not_churned,,65,csm_16,dedicated
acct_0494,Juniper Systems 493,enterprise,software,1812,enterprise,145704.3,12142.02,BR,Europe,2024-06-26T00:00:00Z,2024-06-28T00:00:00Z,2025-06-28T00:00:00Z,active,not_churned,,70,csm_15,dedicated
acct_0495,Riverbend Solutions 494,mid_market,financial_services,704,business,15411.43,1284.29,AU,Asia Pacific,2024-04-16T00:00:00Z,2024-05-01T00:00:00Z,2025-05-01T00:00:00Z,trial,not_churned,,63,csm_04,priority
acct_0496,Metroline Labs 495,mid_market,software,1102,enterprise,181218.05,15101.5,BR,North America,2023-04-18T00:00:00Z,2023-05-23T00:00:00Z,2024-05-22T00:00:00Z,churned,churned,2025-03-10T00:00:00Z,16,csm_02,dedicated
acct_0497,Clearpath Partners 496,agency,software,120,team,6366.37,530.53,FR,Europe,2023-03-18T00:00:00Z,2023-04-17T00:00:00Z,2024-04-16T00:00:00Z,active,not_churned,,56,,email_chat
acct_0498,Summit Digital 497,mid_market,software,1032,business,23703.98,1975.33,DE,Latin America,2024-12-11T00:00:00Z,2025-01-02T00:00:00Z,2026-01-02T00:00:00Z,churned,churned,2026-07-01T00:00:00Z,23,csm_13,priority
acct_0499,Harbor Services 498,mid_market,education,779,business,16777.25,1398.1,IN,Europe,2024-12-09T00:00:00Z,2024-12-28T00:00:00Z,2025-12-28T00:00:00Z,churned,churned,2025-05-10T00:00:00Z,54,csm_08,priority
acct_0500,Brightlane Works 499,small_business,construction,29,team,3308.26,275.69,AU,Asia Pacific,2023-02-19T00:00:00Z,2023-02-23T00:00:00Z,2024-02-23T00:00:00Z,churned,churned,2023-07-16T00:00:00Z,49,,email_chat
