opportunity_id,account_id,deal_stage,estimated_deal_value,created_at
opp_1155,acct_0340,proposal,157486.7,2025-04-04T00:00:00Z
opp_1156,acct_0252,discovery,119364.56,2025-12-31T00:00:00Z
opp_1157,acct_0125,security_review,873.76,2025-04-02T00:00:00Z
opp_1158,acct_0139,closed_lost,257124.93,2025-06-26T00:00:00Z
opp_1159,acct_0447,proposal,905.48,2025-02-23T00:00:00Z
opp_1160,acct_0019,closed_won,203686.95,2025-02-26T00:00:00Z
opp_1161,acct_0011,closed_won,4666.34,2024-03-24T00:00:00Z
opp_1162,acct_0156,security_review,655.22,2025-01-21T00:00:00Z
opp_1163,acct_0102,closed_won,624.38,2024-05-27T00:00:00Z
opp_1164,acct_0483,closed_lost,6787.79,2025-12-29T00:00:00Z
opp_1165,acct_0292,proposal,35938.78,2024-06-12T00:00:00Z
opp_1166,acct_0485,closed_lost,481.16,2025-11-15T00:00:00Z
opp_1167,acct_0478,closed_lost,211289.45,2024-02-16T00:00:00Z
opp_1168,acct_0339,closed_won,23378.64,2025-06-30T00:00:00Z
opp_1169,acct_0214,proposal,606.88,2025-07-11T00:00:00Z
opp_1170,acct_0087,procurement,657.52,2025-06-29T00:00:00Z
opp_1171,acct_0393,procurement,926.97,2025-11-25T00:00:00Z
opp_1172,acct_0494,closed_won,214019.43,2025-12-08T00:00:00Z
opp_1173,acct_0204,security_review,20409.78,2025-05-18T00:00:00Z
opp_1174,acct_0235,security_review,195049.31,2025-07-25T00:00:00Z
opp_1175,acct_0120,proposal,474.71,2024-10-19T00:00:00Z
opp_1176,acct_0461,discovery,7972.03,2025-01-09T00:00:00Z
opp_1177,acct_0045,security_review,3801.53,2025-07-01T00:00:00Z
opp_1178,acct_0493,closed_lost,181452.18,2024-05-25T00:00:00Z
opp_1179,acct_0147,procurement,473.59,2025-06-24T00:00:00Z
opp_1180,acct_0463,security_review,4627.86,2025-04-30T00:00:00Z
opp_1181,acct_0090,security_review,471.77,2025-11-29T00:00:00Z
opp_1182,acct_0135,security_review,115559.31,2024-12-17T00:00:00Z
opp_1183,acct_0145,security_review,479.52,2025-01-25T00:00:00Z
opp_1184,acct_0440,closed_won,376.91,2025-05-13T00:00:00Z
opp_1185,acct_0144,closed_won,134630.73,2025-11-28T00:00:00Z
opp_1186,acct_0403,proposal,160721.84,2024-06-15T00:00:00Z
opp_1187,acct_0188,proposal,32909.44,2025-01-21T00:00:00Z
opp_1188,acct_0464,discovery,166398.62,2024-08-18T00:00:00Z
opp_1189,acct_0246,closed_won,487.83,2024-10-04T00:00:00Z
opp_1190,acct_0339,proposal,25035.01,2025-02-27T00:00:00Z
opp_1191,acct_0366,closed_lost,238273.28,2026-01-12T00:00:00Z
opp_1192,acct_0496,procurement,229011.48,2024-08-12T00:00:00Z
opp_1193,acct_0401,closed_won,196132.5,2026-01-11T00:00:00Z
opp_1194,acct_0128,closed_lost,287920.52,2024-11-27T00:00:00Z
opp_1195,acct_0226,procurement,2547.26,2025-05-31T00:00:00Z
opp_1196,acct_0077,closed_lost,172800.55,2024-11-07T00:00:00Z
opp_1197,acct_0349,procurement,134520.79,2026-01-07T00:00:00Z
opp_1198,acct_0229,security_review,33142.09,2024-05-24T00:00:00Z
opp_1199,acct_0493,procurement,283523.19,2026-01-17T00:00:00Z
opp_1200,acct_0264,security_review,7026.23,2025-04-29T00:00:00Z
opp_1201,acct_0103,closed_won,488.62,2025-06-22T00:00:00Z
opp_1202,acct_0224,security_review,282003.97,2024-11-21T00:00:00Z
opp_1203,acct_0296,proposal,20266.53,2025-10-30T00:00:00Z
opp_1204,acct_0046,discovery,576.04,2025-11-02T00:00:00Z
opp_1205,acct_0428,closed_lost,379.59,2025-06-29T00:00:00Z
opp_1206,acct_0220,proposal,637.99,2024-10-26T00:00:00Z
opp_1207,acct_0004,discovery,907.96,2024-10-13T00:00:00Z
opp_1208,acct_0106,discovery,3408.8,2025-04-16T00:00:00Z
opp_1209,acct_0230,closed_lost,7822.54,2024-04-05T00:00:00Z
opp_1210,acct_0303,discovery,159069.36,2024-06-07T00:00:00Z
opp_1211,acct_0054,procurement,1003.3,2025-03-04T00:00:00Z
opp_1212,acct_0286,closed_won,5442.41,2024-06-26T00:00:00Z
opp_1213,acct_0395,closed_won,39615.62,2025-11-16T00:00:00Z
opp_1214,acct_0394,closed_lost,403.81,2025-10-02T00:00:00Z
opp_1215,acct_0121,discovery,526.59,2024-09-27T00:00:00Z
opp_1216,acct_0212,security_review,463.3,2024-10-06T00:00:00Z
opp_1217,acct_0448,security_review,6426.87,2024-10-31T00:00:00Z
opp_1218,acct_0329,procurement,22660.33,2024-05-04T00:00:00Z
opp_1219,acct_0118,proposal,132093.38,2025-12-29T00:00:00Z
opp_1220,acct_0088,closed_won,276.34,2025-06-06T00:00:00Z
opp_1221,acct_0346,discovery,213529.57,2024-12-15T00:00:00Z
opp_1222,acct_0271,closed_won,103222.17,2025-01-30T00:00:00Z
opp_1223,acct_0169,discovery,3457.47,2024-06-27T00:00:00Z
opp_1224,acct_0090,closed_lost,551.23,2025-08-16T00:00:00Z
opp_1225,acct_0425,closed_lost,38100.79,2024-07-25T00:00:00Z
opp_1226,acct_0292,discovery,46372.41,2024-08-14T00:00:00Z
opp_1227,acct_0011,closed_lost,3983.0,2025-10-27T00:00:00Z
opp_1228,acct_0169,closed_won,5563.59,2025-02-27T00:00:00Z
opp_1229,acct_0234,procurement,30393.31,2025-04-16T00:00:00Z
opp_1230,acct_0381,proposal,877.29,2024-09-09T00:00:00Z
opp_1231,acct_0250,closed_won,213344.0,2025-03-29T00:00:00Z
opp_1232,acct_0137,discovery,7285.53,2025-12-23T00:00:00Z
opp_1233,acct_0002,security_review,6592.65,2024-11-11T00:00:00Z
opp_1234,acct_0182,proposal,211315.63,2024-03-16T00:00:00Z
opp_1235,acct_0353,closed_won,298834.2,2024-12-28T00:00:00Z
opp_1236,acct_0309,procurement,125033.18,2025-01-18T00:00:00Z
opp_1237,acct_0023,security_review,604.27,2025-12-13T00:00:00Z
opp_1238,acct_0010,discovery,28571.22,2025-04-13T00:00:00Z
opp_1239,acct_0153,closed_won,318.46,2025-03-24T00:00:00Z
opp_1240,acct_0075,closed_lost,43712.22,2025-06-05T00:00:00Z
opp_1241,acct_0314,discovery,28966.36,2025-09-28T00:00:00Z
opp_1242,acct_0373,proposal,4004.27,2025-10-11T00:00:00Z
opp_1243,acct_0036,security_review,402.92,2025-07-18T00:00:00Z
opp_1244,acct_0494,proposal,189603.1,2025-01-15T00:00:00Z
opp_1245,acct_0179,closed_lost,295659.11,2024-06-11T00:00:00Z
opp_1246,acct_0168,proposal,4241.31,2025-12-02T00:00:00Z
opp_1247,acct_0136,security_review,3061.47,2024-07-16T00:00:00Z
opp_1248,acct_0419,security_review,97528.32,2025-05-19T00:00:00Z
opp_1249,acct_0022,proposal,660.12,2025-07-24T00:00:00Z
opp_1250,acct_0455,closed_won,693.78,2024-08-02T00:00:00Z
opp_1251,acct_0450,discovery,240202.59,2024-03-24T00:00:00Z
opp_1252,acct_0286,closed_lost,5283.62,2024-11-09T00:00:00Z
opp_1253,acct_0395,discovery,24423.87,2025-11-05T00:00:00Z
opp_1254,acct_0283,security_review,9509.1,2024-06-26T00:00:00Z
opp_1255,acct_0066,procurement,744.29,2024-02-22T00:00:00Z
opp_1256,acct_0364,closed_won,697.72,2025-05-27T00:00:00Z
opp_1257,acct_0318,discovery,873.63,2025-07-13T00:00:00Z
opp_1258,acct_0408,discovery,298.88,2024-02-13T00:00:00Z
opp_1259,acct_0401,closed_won,200417.6,2025-05-10T00:00:00Z
opp_1260,acct_0422,closed_lost,228384.97,2025-08-09T00:00:00Z
opp_1261,acct_0456,security_review,6489.87,2025-12-02T00:00:00Z
opp_1262,acct_0262,discovery,135302.12,2026-01-18T00:00:00Z
opp_1263,acct_0243,closed_won,20013.81,2025-10-10T00:00:00Z
opp_1264,acct_0007,closed_won,48325.68,2025-10-15T00:00:00Z
opp_1265,acct_0014,proposal,352.43,2025-08-08T00:00:00Z
opp_1266,acct_0220,security_review,436.09,2024-11-30T00:00:00Z
opp_1267,acct_0072,proposal,5986.6,2024-09-02T00:00:00Z
opp_1268,acct_0184,closed_won,141119.9,2024-02-01T00:00:00Z
opp_1269,acct_0422,procurement,180676.42,2024-03-09T00:00:00Z
opp_1270,acct_0386,security_review,286540.65,2025-02-21T00:00:00Z
opp_1271,acct_0128,discovery,287565.22,2025-08-28T00:00:00Z
opp_1272,acct_0489,proposal,554.39,2025-05-25T00:00:00Z
opp_1273,acct_0330,procurement,19775.02,2024-07-11T00:00:00Z
opp_1274,acct_0061,discovery,262911.23,2024-08-25T00:00:00Z
opp_1275,acct_0230,proposal,7200.06,2026-01-20T00:00:00Z
opp_1276,acct_0067,procurement,17291.8,2024-08-11T00:00:00Z
opp_1277,acct_0370,proposal,393.32,2024-02-29T00:00:00Z
opp_1278,acct_0243,closed_won,21079.56,2025-04-08T00:00:00Z
opp_1279,acct_0111,procurement,23736.08,2025-04-17T00:00:00Z
opp_1280,acct_0497,closed_won,9117.14,2025-06-17T00:00:00Z
opp_1281,acct_0447,procurement,840.69,2024-08-24T00:00:00Z
opp_1282,acct_0249,closed_won,259959.84,2024-03-19T00:00:00Z
opp_1283,acct_0201,discovery,140064.79,2024-09-26T00:00:00Z
opp_1284,acct_0437,proposal,150911.96,2025-08-17T00:00:00Z
opp_1285,acct_0474,closed_won,36083.8,2025-11-20T00:00:00Z
opp_1286,acct_0463,security_review,3664.36,2025-06-13T00:00:00Z
opp_1287,acct_0004,discovery,685.51,2025-03-07T00:00:00Z
opp_1288,acct_0304,proposal,35052.92,2025-02-18T00:00:00Z
opp_1289,acct_0456,procurement,5021.33,2024-09-04T00:00:00Z
opp_1290,acct_0438,closed_won,137087.4,2024-04-11T00:00:00Z
opp_1291,acct_0326,procurement,21956.59,2024-02-10T00:00:00Z
opp_1292,acct_0407,discovery,502.1,2024-07-06T00:00:00Z
opp_1293,acct_0337,procurement,549.79,2024-10-14T00:00:00Z
opp_1294,acct_0479,proposal,35715.33,2025-04-13T00:00:00Z
opp_1295,acct_0295,procurement,755.38,2025-09-11T00:00:00Z
opp_1296,acct_0050,discovery,758.29,2024-08-10T00:00:00Z
opp_1297,acct_0410,procurement,516.97,2024-06-27T00:00:00Z
opp_1298,acct_0163,security_review,4070.09,2025-02-17T00:00:00Z
opp_1299,acct_0268,discovery,167024.1,2024-07-10T00:00:00Z
opp_1300,acct_0393,procurement,936.82,2025-10-16T00:00:00Z
opp_1301,acct_0359,closed_lost,175765.69,2025-04-21T00:00:00Z
opp_1302,acct_0407,discovery,456.0,2024-04-20T00:00:00Z
opp_1303,acct_0006,proposal,5049.58,2025-12-16T00:00:00Z
opp_1304,acct_0157,security_review,486.29,2025-01-09T00:00:00Z
opp_1305,acct_0221,security_review,606.82,2025-03-04T00:00:00Z
opp_1306,acct_0247,closed_won,4433.42,2024-12-03T00:00:00Z
opp_1307,acct_0396,procurement,284358.81,2024-03-06T00:00:00Z
opp_1308,acct_0334,discovery,4880.8,2025-09-03T00:00:00Z
opp_1309,acct_0180,closed_lost,154421.75,2024-04-09T00:00:00Z
opp_1310,acct_0230,proposal,7837.35,2025-06-21T00:00:00Z
opp_1311,acct_0138,discovery,661.44,2024-09-05T00:00:00Z
opp_1312,acct_0112,procurement,5202.04,2025-06-17T00:00:00Z
opp_1313,acct_0330,closed_lost,22551.2,2025-02-04T00:00:00Z
opp_1314,acct_0034,closed_lost,239568.93,2025-06-11T00:00:00Z
opp_1315,acct_0341,closed_lost,504.74,2024-11-16T00:00:00Z
opp_1316,acct_0024,closed_lost,235860.89,2025-12-09T00:00:00Z
opp_1317,acct_0228,closed_won,236228.32,2024-09-12T00:00:00Z
opp_1318,acct_0332,closed_lost,18912.94,2024-07-29T00:00:00Z
opp_1319,acct_0198,procurement,5173.93,2025-10-17T00:00:00Z
opp_1320,acct_0131,security_review,222548.48,2024-09-09T00:00:00Z
opp_1321,acct_0154,security_review,3214.56,2024-04-04T00:00:00Z
opp_1322,acct_0353,discovery,317167.83,2024-07-06T00:00:00Z
opp_1323,acct_0383,procurement,36775.15,2024-12-29T00:00:00Z
opp_1324,acct_0367,discovery,855.41,2025-04-22T00:00:00Z
opp_1325,acct_0470,proposal,23964.88,2024-12-03T00:00:00Z
opp_1326,acct_0001,discovery,7404.54,2025-05-18T00:00:00Z
opp_1327,acct_0172,proposal,206452.51,2025-05-20T00:00:00Z
opp_1328,acct_0014,closed_won,565.45,2025-10-20T00:00:00Z
opp_1329,acct_0201,closed_won,117651.6,2024-04-07T00:00:00Z
opp_1330,acct_0488,discovery,430.58,2024-11-15T00:00:00Z
opp_1331,acct_0073,proposal,842.96,2025-10-07T00:00:00Z
opp_1332,acct_0346,closed_won,289805.54,2025-12-29T00:00:00Z
opp_1333,acct_0285,closed_won,8507.01,2024-11-20T00:00:00Z
opp_1334,acct_0321,security_review,4126.35,2025-06-05T00:00:00Z
opp_1335,acct_0331,discovery,3308.06,2025-12-18T00:00:00Z
opp_1336,acct_0410,proposal,611.73,2024-07-14T00:00:00Z
opp_1337,acct_0219,closed_lost,242123.82,2024-12-18T00:00:00Z
opp_1338,acct_0183,closed_lost,21922.5,2024-02-23T00:00:00Z
opp_1339,acct_0023,proposal,744.55,2025-10-16T00:00:00Z
opp_1340,acct_0368,closed_won,429.89,2024-12-26T00:00:00Z
opp_1341,acct_0309,discovery,123607.22,2025-05-06T00:00:00Z
opp_1342,acct_0168,security_review,4360.12,2025-11-20T00:00:00Z
opp_1343,acct_0325,closed_lost,383.84,2025-06-22T00:00:00Z
opp_1344,acct_0242,closed_lost,5053.52,2024-03-21T00:00:00Z
opp_1345,acct_0492,closed_won,150336.97,2025-08-07T00:00:00Z
opp_1346,acct_0179,security_review,231966.46,2024-04-17T00:00:00Z
opp_1347,acct_0216,proposal,786.94,2025-11-10T00:00:00Z
opp_1348,acct_0048,discovery,247839.88,2024-09-29T00:00:00Z
opp_1349,acct_0094,discovery,429.93,2025-01-26T00:00:00Z
opp_1350,acct_0305,discovery,115200.44,2024-07-02T00:00:00Z
opp_1351,acct_0038,proposal,753.5,2025-05-12T00:00:00Z
opp_1352,acct_0035,closed_won,134145.74,2025-12-06T00:00:00Z
opp_1353,acct_0091,security_review,5602.64,2025-04-19T00:00:00Z
opp_1354,acct_0310,proposal,3634.65,2025-09-09T00:00:00Z
opp_1355,acct_0166,procurement,6913.13,2025-09-09T00:00:00Z
opp_1356,acct_0061,proposal,285347.32,2024-07-06T00:00:00Z
opp_1357,acct_0404,closed_lost,185255.4,2024-06-12T00:00:00Z
opp_1358,acct_0056,closed_won,7377.03,2025-06-27T00:00:00Z
opp_1359,acct_0225,procurement,24703.83,2024-10-29T00:00:00Z
opp_1360,acct_0470,discovery,27426.66,2025-04-15T00:00:00Z
opp_1361,acct_0012,closed_won,23853.56,2024-08-21T00:00:00Z
opp_1362,acct_0313,discovery,482.97,2025-06-25T00:00:00Z
opp_1363,acct_0055,closed_won,95729.36,2024-08-09T00:00:00Z
opp_1364,acct_0347,procurement,44216.02,2025-05-21T00:00:00Z
opp_1365,acct_0175,proposal,3469.27,2025-03-20T00:00:00Z
opp_1366,acct_0200,proposal,3481.62,2025-12-09T00:00:00Z
opp_1367,acct_0485,proposal,622.78,2025-08-14T00:00:00Z
opp_1368,acct_0014,closed_won,468.12,2025-11-16T00:00:00Z
opp_1369,acct_0417,discovery,188073.43,2024-06-08T00:00:00Z
opp_1370,acct_0253,proposal,175479.16,2025-01-02T00:00:00Z
opp_1371,acct_0088,discovery,274.01,2024-04-05T00:00:00Z
opp_1372,acct_0046,closed_won,642.75,2025-01-30T00:00:00Z
opp_1373,acct_0161,discovery,694.35,2025-03-27T00:00:00Z
opp_1374,acct_0400,closed_won,170758.12,2025-10-07T00:00:00Z
opp_1375,acct_0208,security_review,3659.41,2024-06-27T00:00:00Z
opp_1376,acct_0124,closed_lost,144779.34,2024-10-07T00:00:00Z
opp_1377,acct_0391,discovery,173949.55,2024-03-09T00:00:00Z
opp_1378,acct_0320,closed_won,31578.01,2025-02-26T00:00:00Z
opp_1379,acct_0270,closed_lost,257459.99,2025-07-01T00:00:00Z
opp_1380,acct_0422,discovery,220019.36,2024-05-30T00:00:00Z
opp_1381,acct_0402,security_review,444.27,2024-11-16T00:00:00Z
opp_1382,acct_0235,security_review,211435.48,2025-09-25T00:00:00Z
opp_1383,acct_0135,discovery,141956.77,2024-08-27T00:00:00Z
opp_1384,acct_0424,closed_won,742.61,2025-11-04T00:00:00Z
opp_1385,acct_0398,closed_won,625.91,2025-04-12T00:00:00Z
opp_1386,acct_0089,procurement,239886.77,2025-11-07T00:00:00Z
opp_1387,acct_0309,procurement,180060.25,2024-02-06T00:00:00Z
opp_1388,acct_0483,security_review,5819.2,2025-06-18T00:00:00Z
opp_1389,acct_0433,proposal,223187.2,2025-04-24T00:00:00Z
opp_1390,acct_0220,discovery,486.81,2024-03-05T00:00:00Z
opp_1391,acct_0155,closed_won,527.67,2024-08-26T00:00:00Z
opp_1392,acct_0189,discovery,41730.38,2024-12-01T00:00:00Z
opp_1393,acct_0047,procurement,8046.23,2024-03-01T00:00:00Z
opp_1394,acct_0366,discovery,237976.49,2025-10-18T00:00:00Z
opp_1395,acct_0440,security_review,536.45,2025-11-25T00:00:00Z
opp_1396,acct_0384,procurement,47416.52,2025-01-03T00:00:00Z
opp_1397,acct_0336,security_review,181224.78,2024-02-23T00:00:00Z
opp_1398,acct_0068,procurement,557.97,2024-04-16T00:00:00Z
opp_1399,acct_0453,discovery,574.41,2025-04-08T00:00:00Z
opp_1400,acct_0271,closed_won,144764.64,2024-12-30T00:00:00Z
opp_1401,acct_0395,closed_lost,31465.12,2025-10-17T00:00:00Z
opp_1402,acct_0287,closed_won,38103.84,2024-10-14T00:00:00Z
opp_1403,acct_0020,closed_won,832.31,2024-04-19T00:00:00Z
opp_1404,acct_0342,security_review,29322.31,2025-09-19T00:00:00Z
opp_1405,acct_0335,discovery,127886.14,2025-03-06T00:00:00Z
opp_1406,acct_0019,security_review,278631.41,2024-08-09T00:00:00Z
opp_1407,acct_0065,closed_won,740.04,2024-03-01T00:00:00Z
opp_1408,acct_0162,proposal,191641.03,2024-06-21T00:00:00Z
opp_1409,acct_0450,proposal,181413.48,2025-01-31T00:00:00Z
opp_1410,acct_0119,procurement,6843.32,2024-08-02T00:00:00Z
opp_1411,acct_0160,closed_lost,42723.92,2025-04-28T00:00:00Z
opp_1412,acct_0126,procurement,598.66,2024-04-28T00:00:00Z
opp_1413,acct_0251,closed_won,24470.89,2024-05-28T00:00:00Z
opp_1414,acct_0326,discovery,13861.63,2025-06-08T00:00:00Z
opp_1415,acct_0303,security_review,141863.38,2024-08-26T00:00:00Z
opp_1416,acct_0358,closed_lost,44866.3,2025-05-01T00:00:00Z
opp_1417,acct_0182,procurement,113454.54,2024-04-03T00:00:00Z
opp_1418,acct_0163,discovery,6697.96,2024-06-12T00:00:00Z
opp_1419,acct_0280,closed_won,9141.26,2025-02-04T00:00:00Z
opp_1420,acct_0272,closed_lost,5725.77,2026-01-03T00:00:00Z
opp_1421,acct_0046,procurement,606.36,2025-05-04T00:00:00Z
opp_1422,acct_0305,closed_lost,198431.25,2024-08-29T00:00:00Z
opp_1423,acct_0178,closed_won,24187.1,2026-01-05T00:00:00Z
opp_1424,acct_0067,discovery,15727.19,2024-06-20T00:00:00Z
opp_1425,acct_0019,proposal,252842.32,2024-02-03T00:00:00Z
opp_1426,acct_0375,closed_won,85021.89,2024-07-21T00:00:00Z
opp_1427,acct_0215,closed_won,4883.37,2024-07-10T00:00:00Z
opp_1428,acct_0155,security_review,393.41,2025-04-06T00:00:00Z
opp_1429,acct_0436,closed_won,223971.93,2025-09-06T00:00:00Z
opp_1430,acct_0074,security_review,686.55,2025-11-04T00:00:00Z
opp_1431,acct_0398,closed_lost,595.51,2025-04-30T00:00:00Z
opp_1432,acct_0463,closed_lost,4258.36,2024-02-20T00:00:00Z
opp_1433,acct_0266,discovery,204936.34,2025-07-06T00:00:00Z
opp_1434,acct_0214,discovery,723.02,2025-11-30T00:00:00Z
opp_1435,acct_0219,discovery,211174.47,2024-04-06T00:00:00Z
opp_1436,acct_0058,discovery,574.35,2025-12-24T00:00:00Z
opp_1437,acct_0049,discovery,496.23,2025-11-13T00:00:00Z
opp_1438,acct_0226,closed_lost,4583.08,2025-09-08T00:00:00Z
opp_1439,acct_0048,security_review,254381.4,2026-01-20T00:00:00Z
opp_1440,acct_0377,closed_lost,304.43,2025-03-01T00:00:00Z
opp_1441,acct_0303,proposal,131122.96,2024-09-23T00:00:00Z
opp_1442,acct_0399,security_review,432.03,2025-02-01T00:00:00Z
opp_1443,acct_0127,procurement,48132.05,2024-10-28T00:00:00Z
opp_1444,acct_0473,discovery,663.54,2024-04-25T00:00:00Z
opp_1445,acct_0408,closed_lost,488.7,2025-12-23T00:00:00Z
opp_1446,acct_0351,procurement,251976.64,2025-08-29T00:00:00Z
opp_1447,acct_0202,security_review,403.43,2024-08-01T00:00:00Z
opp_1448,acct_0483,discovery,5570.1,2025-07-14T00:00:00Z
opp_1449,acct_0150,discovery,19505.41,2024-08-25T00:00:00Z
opp_1450,acct_0302,discovery,138406.77,2025-11-10T00:00:00Z
opp_1451,acct_0177,closed_lost,264612.85,2025-01-23T00:00:00Z
opp_1452,acct_0294,security_review,123750.23,2025-06-18T00:00:00Z
opp_1453,acct_0397,proposal,441.24,2024-02-07T00:00:00Z
opp_1454,acct_0107,proposal,111734.71,2024-09-13T00:00:00Z
opp_1455,acct_0199,proposal,719.35,2025-09-05T00:00:00Z
opp_1456,acct_0482,security_review,26038.35,2025-01-26T00:00:00Z
opp_1457,acct_0035,security_review,142186.02,2024-10-09T00:00:00Z
opp_1458,acct_0469,closed_won,30521.88,2025-08-27T00:00:00Z
opp_1459,acct_0067,discovery,26562.72,2025-03-25T00:00:00Z
opp_1460,acct_0097,proposal,26816.75,2024-12-13T00:00:00Z
opp_1461,acct_0367,closed_lost,569.35,2024-11-23T00:00:00Z
opp_1462,acct_0039,security_review,17136.99,2025-10-03T00:00:00Z
opp_1463,acct_0290,discovery,464.75,2025-08-23T00:00:00Z
opp_1464,acct_0157,discovery,859.82,2025-10-05T00:00:00Z
opp_1465,acct_0025,discovery,1002.8,2025-05-23T00:00:00Z
opp_1466,acct_0140,procurement,4220.94,2025-06-20T00:00:00Z
opp_1467,acct_0291,security_review,129032.61,2024-04-11T00:00:00Z
opp_1468,acct_0087,closed_won,784.43,2024-08-09T00:00:00Z
opp_1469,acct_0015,procurement,646.04,2024-12-05T00:00:00Z
opp_1470,acct_0172,procurement,137268.84,2025-03-21T00:00:00Z
opp_1471,acct_0080,closed_won,596.91,2024-03-05T00:00:00Z
opp_1472,acct_0347,procurement,35596.0,2025-07-12T00:00:00Z
opp_1473,acct_0013,closed_lost,4386.72,2024-06-02T00:00:00Z
opp_1474,acct_0105,discovery,218419.13,2025-05-08T00:00:00Z
opp_1475,acct_0469,proposal,19980.74,2024-12-27T00:00:00Z
opp_1476,acct_0075,security_review,32926.59,2025-08-27T00:00:00Z
opp_1477,acct_0415,closed_won,198707.57,2024-06-15T00:00:00Z
opp_1478,acct_0499,proposal,17719.88,2024-11-21T00:00:00Z
opp_1479,acct_0291,discovery,147132.63,2024-02-02T00:00:00Z
opp_1480,acct_0200,closed_lost,3957.65,2025-11-12T00:00:00Z
opp_1481,acct_0471,closed_won,88272.05,2025-10-17T00:00:00Z
opp_1482,acct_0188,security_review,36479.82,2025-10-22T00:00:00Z
opp_1483,acct_0276,discovery,216959.54,2025-10-30T00:00:00Z
opp_1484,acct_0445,security_review,121710.07,2025-02-25T00:00:00Z
opp_1485,acct_0452,security_review,441.86,2025-08-23T00:00:00Z
opp_1486,acct_0290,security_review,484.88,2024-06-05T00:00:00Z
opp_1487,acct_0327,closed_lost,24375.09,2024-05-25T00:00:00Z
opp_1488,acct_0419,procurement,96592.87,2024-12-04T00:00:00Z
opp_1489,acct_0073,closed_lost,673.64,2025-05-05T00:00:00Z
opp_1490,acct_0190,closed_won,320.23,2025-10-28T00:00:00Z
opp_1491,acct_0140,closed_lost,5008.0,2025-09-14T00:00:00Z
opp_1492,acct_0169,closed_won,4026.89,2025-01-03T00:00:00Z
opp_1493,acct_0285,discovery,6676.96,2024-04-20T00:00:00Z
opp_1494,acct_0111,procurement,28261.31,2025-04-05T00:00:00Z
opp_1495,acct_0123,security_review,239110.72,2025-02-07T00:00:00Z
opp_1496,acct_0096,security_review,18529.2,2025-02-16T00:00:00Z
opp_1497,acct_0197,procurement,289691.61,2024-02-29T00:00:00Z
opp_1498,acct_0078,closed_won,219015.1,2025-02-26T00:00:00Z
opp_1499,acct_0166,security_review,8140.14,2025-09-30T00:00:00Z
opp_1500,acct_0154,proposal,2423.71,2026-01-09T00:00:00Z
opp_1501,acct_0011,closed_lost,3512.3,2025-11-06T00:00:00Z
opp_1502,acct_0309,proposal,167329.94,2024-07-02T00:00:00Z
opp_1503,acct_0261,closed_lost,758.08,2024-06-17T00:00:00Z
opp_1504,acct_0234,closed_won,35802.51,2025-07-06T00:00:00Z
opp_1505,acct_0135,closed_lost,115997.96,2024-10-07T00:00:00Z
opp_1506,acct_0050,procurement,1055.51,2025-12-01T00:00:00Z
opp_1507,acct_0020,procurement,514.05,2025-12-31T00:00:00Z
opp_1508,acct_0165,security_review,29793.78,2024-10-20T00:00:00Z
opp_1509,acct_0119,procurement,5799.26,2024-07-31T00:00:00Z
opp_1510,acct_0117,closed_won,3596.47,2024-07-17T00:00:00Z
opp_1511,acct_0400,closed_lost,147442.01,2025-08-05T00:00:00Z
opp_1512,acct_0214,proposal,500.71,2024-04-29T00:00:00Z
opp_1513,acct_0125,closed_lost,1094.39,2025-12-08T00:00:00Z
opp_1514,acct_0188,closed_lost,20776.79,2025-06-19T00:00:00Z
opp_1515,acct_0113,security_review,665.31,2024-05-31T00:00:00Z
opp_1516,acct_0168,discovery,6138.04,2024-06-27T00:00:00Z
opp_1517,acct_0108,closed_lost,6532.63,2025-07-27T00:00:00Z
opp_1518,acct_0159,security_review,104601.87,2024-10-23T00:00:00Z
opp_1519,acct_0252,closed_lost,121220.77,2025-05-23T00:00:00Z
opp_1520,acct_0252,closed_won,125284.5,2025-03-12T00:00:00Z
opp_1521,acct_0048,security_review,216687.59,2024-02-01T00:00:00Z
opp_1522,acct_0025,closed_won,932.25,2025-11-08T00:00:00Z
opp_1523,acct_0442,closed_lost,791.29,2025-04-16T00:00:00Z
opp_1524,acct_0014,discovery,447.73,2024-10-15T00:00:00Z
opp_1525,acct_0109,closed_won,432.47,2024-12-31T00:00:00Z
opp_1526,acct_0464,closed_won,162072.34,2024-02-04T00:00:00Z
opp_1527,acct_0185,proposal,37184.0,2025-08-31T00:00:00Z
opp_1528,acct_0136,discovery,4396.04,2024-07-01T00:00:00Z
opp_1529,acct_0084,closed_lost,785.52,2024-02-18T00:00:00Z
opp_1530,acct_0085,security_review,690.43,2024-09-23T00:00:00Z
opp_1531,acct_0007,security_review,30672.19,2024-03-22T00:00:00Z
opp_1532,acct_0401,proposal,125904.27,2024-02-08T00:00:00Z
opp_1533,acct_0290,proposal,533.81,2024-12-26T00:00:00Z
opp_1534,acct_0319,proposal,18024.04,2024-12-29T00:00:00Z
opp_1535,acct_0113,proposal,914.71,2025-07-10T00:00:00Z
opp_1536,acct_0246,procurement,444.71,2025-05-12T00:00:00Z
opp_1537,acct_0152,closed_lost,8091.76,2024-05-01T00:00:00Z
opp_1538,acct_0490,closed_won,3150.86,2025-02-03T00:00:00Z
opp_1539,acct_0002,procurement,6720.04,2025-07-30T00:00:00Z
